caseID,time,SCid,activity,timestamp
1968144418,28,robot-main-1,lgetANDlqry,1617296000.17324
1968144418,43,robot-main-1,lput,1617296030.17324
1968144418,51,robot-main-1,lgetANDlqry,1617296046.17324
1968144418,62,robot-main-1,lput,1617296068.17324
1968144418,76,robot-main-1,lput,1617296096.17324
1968144418,83,robot-main-1,lput,1617296110.17324
1968144418,98,robot-main-1,lgetANDlqry,1617296140.17324
1968144418,100,robot-main-1,lgetANDlqry,1617296144.17324
1968144418,111,robot-main-1,lgetANDlqry,1617296166.17324
1968144418,129,robot-main-1,lgetANDlqry,1617296202.17324
1968144418,142,robot-main-1,lput,1617296228.17324
1968144418,143,robot-main-1,lgetANDlqry,1617296230.17324
1968144418,154,robot-main-1,lput,1617296252.17324
1968144418,173,robot-main-1,lput,1617296290.17324
1968144418,176,robot-main-1,lput,1617296296.17324
1968144418,190,robot-main-1,lgetANDlqry,1617296324.17324
1968144418,201,robot-main-1,lgetANDlqry,1617296346.17324
1968144418,219,robot-main-1,lgetANDlqry,1617296382.17324
1968144418,230,robot-main-1,lgetANDlqry,1617296404.17324
1968144418,239,robot-main-1,lput,1617296422.17324
1968144418,247,robot-main-1,lgetANDlqry,1617296438.17324
1968144418,261,robot-main-1,lput,1617296466.17324
1968144418,269,robot-main-1,lput,1617296482.17324
1968144418,285,robot-main-1,lput,1617296514.17324
1968144418,293,robot-main-1,lgetANDlqry,1617296530.17324
1968144418,307,robot-main-1,lgetANDlqry,1617296558.17324
1968144418,316,robot-main-1,lgetANDlqry,1617296576.17324
1968144418,322,robot-main-1,lgetANDlqry,1617296588.17324
1968144418,335,robot-main-1,lput,1617296614.17324
1968144418,345,robot-main-1,lgetANDlqry,1617296634.17324
1968144418,361,robot-main-1,lput,1617296666.17324
1968144418,368,robot-main-1,lput,1617296680.17324
1968144418,381,robot-main-1,lput,1617296706.17324
1968144418,385,robot-main-1,lgetANDlqry,1617296714.17324
1968144418,406,robot-main-1,lgetANDlqry,1617296756.17324
1968144418,415,robot-main-1,lgetANDlqry,1617296774.17324
1968144418,421,robot-main-1,lgetANDlqry,1617296786.17324
1968144418,434,robot-main-1,lput,1617296812.17324
1968144418,441,robot-main-1,lgetANDlqry,1617296826.17324
2017681093,-1,NONE,reset,1617295942.17324
2017681093,7,robot-main-1,lgetANDlqry,1617295958.17324
2017681093,17,robot-main-1,lgetANDlqry,1617295978.17324
2017681093,23,robot-main-1,lgetANDlqry,1617295990.17324
2017681093,43,robot-main-1,lput,1617296030.17324
2017681093,50,robot-main-1,lgetANDlqry,1617296044.17324
2017681093,58,robot-main-1,lput,1617296060.17324
2017681093,75,robot-main-1,lput,1617296094.17324
2017681093,79,robot-main-1,lput,1617296102.17324
2017681093,88,robot-main-1,lgetANDlqry,1617296120.17324
2017681093,102,robot-main-1,lgetANDlqry,1617296148.17324
2017681093,116,robot-main-1,lgetANDlqry,1617296176.17324
2017681093,131,robot-main-1,lgetANDlqry,1617296206.17324
2017681093,133,robot-main-1,lput,1617296210.17324
2017681093,145,robot-main-1,lgetANDlqry,1617296234.17324
2017681093,159,robot-main-1,lput,1617296262.17324
2017681093,173,robot-main-1,lput,1617296290.17324
2017681093,176,robot-main-1,lput,1617296296.17324
2017681093,189,robot-main-1,lgetANDlqry,1617296322.17324
2017681093,198,robot-main-1,lgetANDlqry,1617296340.17324
2017681093,210,robot-main-1,lgetANDlqry,1617296364.17324
2017681093,228,robot-main-1,lgetANDlqry,1617296400.17324
2017681093,236,robot-main-1,lput,1617296416.17324
2017681093,249,robot-main-1,lgetANDlqry,1617296442.17324
2017681093,262,robot-main-1,lput,1617296468.17324
2017681093,268,robot-main-1,lput,1617296480.17324
2017681093,282,robot-main-1,lput,1617296508.17324
2017681093,290,robot-main-1,lgetANDlqry,1617296524.17324
2017681093,303,robot-main-1,lgetANDlqry,1617296550.17324
2017681093,311,robot-main-1,lgetANDlqry,1617296566.17324
2017681093,328,robot-main-1,lgetANDlqry,1617296600.17324
2017681093,337,robot-main-1,lput,1617296618.17324
2017681093,351,robot-main-1,lgetANDlqry,1617296646.17324
2017681093,362,robot-main-1,lput,1617296668.17324
2017681093,368,robot-main-1,lput,1617296680.17324
2017681093,378,robot-main-1,lput,1617296700.17324
2017681093,394,robot-main-1,lgetANDlqry,1617296732.17324
2017681093,402,robot-main-1,lgetANDlqry,1617296748.17324
2017681093,413,robot-main-1,lgetANDlqry,1617296770.17324
2017681093,424,robot-main-1,lgetANDlqry,1617296792.17324
2017681093,435,robot-main-1,lput,1617296814.17324
2017681093,446,robot-main-1,lgetANDlqry,1617296836.17324
2046434811,-1,NONE,reset,1617295942.17324
2046434811,4,robot-main-1,lgetANDlqry,1617295952.17324
2046434811,20,robot-main-1,lgetANDlqry,1617295984.17324
2046434811,25,robot-main-1,lgetANDlqry,1617295994.17324
2046434811,42,robot-main-1,lput,1617296028.17324
2046434811,45,robot-main-1,lgetANDlqry,1617296034.17324
2046434811,59,robot-main-1,lput,1617296062.17324
2046434811,67,robot-main-1,lput,1617296078.17324
2046434811,82,robot-main-1,lput,1617296108.17324
2046434811,98,robot-main-1,lgetANDlqry,1617296140.17324
2046434811,108,robot-main-1,lgetANDlqry,1617296160.17324
2046434811,118,robot-main-1,lgetANDlqry,1617296180.17324
2046434811,126,robot-main-1,lgetANDlqry,1617296196.17324
2046434811,142,robot-main-1,lput,1617296228.17324
2046434811,151,robot-main-1,lgetANDlqry,1617296246.17324
2046434811,154,robot-main-1,lput,1617296252.17324
2046434811,170,robot-main-1,lput,1617296284.17324
2046434811,183,robot-main-1,lput,1617296310.17324
2046434811,189,robot-main-1,lgetANDlqry,1617296322.17324
2046434811,202,robot-main-1,lgetANDlqry,1617296348.17324
2046434811,212,robot-main-1,lgetANDlqry,1617296368.17324
2046434811,226,robot-main-1,lgetANDlqry,1617296396.17324
2046434811,231,robot-main-1,lput,1617296406.17324
2046434811,244,robot-main-1,lgetANDlqry,1617296432.17324
2046434811,263,robot-main-1,lput,1617296470.17324
2046434811,265,robot-main-1,lput,1617296474.17324
2046434811,279,robot-main-1,lput,1617296502.17324
2046434811,286,robot-main-1,lgetANDlqry,1617296516.17324
2046434811,297,robot-main-1,lgetANDlqry,1617296538.17324
2046434811,316,robot-main-1,lgetANDlqry,1617296576.17324
2046434811,328,robot-main-1,lgetANDlqry,1617296600.17324
2046434811,335,robot-main-1,lput,1617296614.17324
2046434811,347,robot-main-1,lgetANDlqry,1617296638.17324
2046434811,355,robot-main-1,lput,1617296654.17324
2046434811,372,robot-main-1,lput,1617296688.17324
2046434811,379,robot-main-1,lput,1617296702.17324
2046434811,394,robot-main-1,lgetANDlqry,1617296732.17324
2046434811,405,robot-main-1,lgetANDlqry,1617296754.17324
2046434811,413,robot-main-1,lgetANDlqry,1617296770.17324
2046434811,420,robot-main-1,lgetANDlqry,1617296784.17324
2046434811,433,robot-main-1,lput,1617296810.17324
2046434811,446,robot-main-1,lgetANDlqry,1617296836.17324
2087015882,-1,NONE,reset,1617295942.17324
2087015882,8,robot-main-1,lgetANDlqry,1617295960.17324
2087015882,15,robot-main-1,lgetANDlqry,1617295974.17324
2087015882,28,robot-main-1,lgetANDlqry,1617296000.17324
2087015882,34,robot-main-1,lput,1617296012.17324
2087015882,53,robot-main-1,lgetANDlqry,1617296050.17324
2087015882,61,robot-main-1,lput,1617296066.17324
2087015882,66,robot-main-1,lput,1617296076.17324
2087015882,81,robot-main-1,lput,1617296106.17324
2087015882,97,robot-main-1,lgetANDlqry,1617296138.17324
2087015882,100,robot-main-1,lgetANDlqry,1617296144.17324
2087015882,111,robot-main-1,lgetANDlqry,1617296166.17324
2087015882,127,robot-main-1,lgetANDlqry,1617296198.17324
2087015882,132,robot-main-1,lput,1617296208.17324
2087015882,151,robot-main-1,lgetANDlqry,1617296246.17324
2087015882,164,robot-main-1,lput,1617296272.17324
2087015882,167,robot-main-1,lput,1617296278.17324
2087015882,181,robot-main-1,lput,1617296306.17324
2087015882,196,robot-main-1,lgetANDlqry,1617296336.17324
2087015882,202,robot-main-1,lgetANDlqry,1617296348.17324
2087015882,215,robot-main-1,lgetANDlqry,1617296374.17324
2087015882,223,robot-main-1,lgetANDlqry,1617296390.17324
2087015882,235,robot-main-1,lput,1617296414.17324
2087015882,249,robot-main-1,lgetANDlqry,1617296442.17324
2087015882,259,robot-main-1,lput,1617296462.17324
2087015882,271,robot-main-1,lput,1617296486.17324
2087015882,276,robot-main-1,lput,1617296496.17324
2087015882,294,robot-main-1,lgetANDlqry,1617296532.17324
2087015882,305,robot-main-1,lgetANDlqry,1617296554.17324
2087015882,312,robot-main-1,lgetANDlqry,1617296568.17324
2087015882,326,robot-main-1,lgetANDlqry,1617296596.17324
2087015882,330,robot-main-1,lput,1617296604.17324
2087015882,341,robot-main-1,lgetANDlqry,1617296626.17324
2087015882,360,robot-main-1,lput,1617296664.17324
2087015882,366,robot-main-1,lput,1617296676.17324
2087015882,381,robot-main-1,lput,1617296706.17324
2087015882,390,robot-main-1,lgetANDlqry,1617296724.17324
2087015882,402,robot-main-1,lgetANDlqry,1617296748.17324
2087015882,411,robot-main-1,lgetANDlqry,1617296766.17324
2087015882,418,robot-main-1,lgetANDlqry,1617296780.17324
2087015882,433,robot-main-1,lput,1617296810.17324
2087015882,449,robot-main-1,lgetANDlqry,1617296842.17324
2133956197,-1,NONE,reset,1617295942.17324
2133956197,7,robot-main-1,lgetANDlqry,1617295958.17324
2133956197,17,robot-main-1,lgetANDlqry,1617295978.17324
2133956197,22,robot-main-1,lgetANDlqry,1617295988.17324
2133956197,36,robot-main-1,lput,1617296016.17324
2133956197,44,robot-main-1,lgetANDlqry,1617296032.17324
2133956197,61,robot-main-1,lput,1617296066.17324
2133956197,76,robot-main-1,lput,1617296096.17324
2133956197,79,robot-main-1,lput,1617296102.17324
2133956197,95,robot-main-1,lgetANDlqry,1617296134.17324
2133956197,109,robot-main-1,lgetANDlqry,1617296162.17324
2133956197,113,robot-main-1,lgetANDlqry,1617296170.17324
2133956197,121,robot-main-1,lgetANDlqry,1617296186.17324
2133956197,132,robot-main-1,lput,1617296208.17324
2133956197,146,robot-main-1,lgetANDlqry,1617296236.17324
2133956197,154,robot-main-1,lput,1617296252.17324
2133956197,169,robot-main-1,lput,1617296282.17324
2133956197,178,robot-main-1,lput,1617296300.17324
2133956197,190,robot-main-1,lgetANDlqry,1617296324.17324
2133956197,205,robot-main-1,lgetANDlqry,1617296354.17324
2133956197,219,robot-main-1,lgetANDlqry,1617296382.17324
2133956197,228,robot-main-1,lgetANDlqry,1617296400.17324
2133956197,233,robot-main-1,lput,1617296410.17324
2133956197,250,robot-main-1,lgetANDlqry,1617296444.17324
2133956197,261,robot-main-1,lput,1617296466.17324
2133956197,268,robot-main-1,lput,1617296480.17324
2133956197,283,robot-main-1,lput,1617296510.17324
2133956197,295,robot-main-1,lgetANDlqry,1617296534.17324
2133956197,297,robot-main-1,lgetANDlqry,1617296538.17324
2133956197,315,robot-main-1,lgetANDlqry,1617296574.17324
2133956197,328,robot-main-1,lgetANDlqry,1617296600.17324
2133956197,333,robot-main-1,lput,1617296610.17324
2133956197,351,robot-main-1,lgetANDlqry,1617296646.17324
2133956197,359,robot-main-1,lput,1617296662.17324
2133956197,372,robot-main-1,lput,1617296688.17324
2133956197,379,robot-main-1,lput,1617296702.17324
2133956197,389,robot-main-1,lgetANDlqry,1617296722.17324
2133956197,403,robot-main-1,lgetANDlqry,1617296750.17324
2133956197,410,robot-main-1,lgetANDlqry,1617296764.17324
2133956197,424,robot-main-1,lgetANDlqry,1617296792.17324
2133956197,434,robot-main-1,lput,1617296812.17324
2133956197,445,robot-main-1,lgetANDlqry,1617296834.17324
2136779900,-1,NONE,reset,1617295942.17324
2136779900,4,robot-main-1,lgetANDlqry,1617295952.17324
2136779900,15,robot-main-1,lgetANDlqry,1617295974.17324
2136779900,24,robot-main-1,lgetANDlqry,1617295992.17324
2136779900,43,robot-main-1,lput,1617296030.17324
2136779900,46,robot-main-1,lgetANDlqry,1617296036.17324
2136779900,55,robot-main-1,lput,1617296054.17324
2136779900,75,robot-main-1,lput,1617296094.17324
2136779900,81,robot-main-1,lput,1617296106.17324
2136779900,98,robot-main-1,lgetANDlqry,1617296140.17324
2136779900,108,robot-main-1,lgetANDlqry,1617296160.17324
2136779900,110,robot-main-1,lgetANDlqry,1617296164.17324
2136779900,131,robot-main-1,lgetANDlqry,1617296206.17324
2136779900,135,robot-main-1,lput,1617296214.17324
2136779900,151,robot-main-1,lgetANDlqry,1617296246.17324
2136779900,160,robot-main-1,lput,1617296264.17324
2136779900,174,robot-main-1,lput,1617296292.17324
2136779900,176,robot-main-1,lput,1617296296.17324
2136779900,188,robot-main-1,lgetANDlqry,1617296320.17324
2136779900,205,robot-main-1,lgetANDlqry,1617296354.17324
2136779900,212,robot-main-1,lgetANDlqry,1617296368.17324
2136779900,229,robot-main-1,lgetANDlqry,1617296402.17324
2136779900,240,robot-main-1,lput,1617296424.17324
2136779900,242,robot-main-1,lgetANDlqry,1617296428.17324
2136779900,257,robot-main-1,lput,1617296458.17324
2136779900,268,robot-main-1,lput,1617296480.17324
2136779900,280,robot-main-1,lput,1617296504.17324
2136779900,291,robot-main-1,lgetANDlqry,1617296526.17324
2136779900,306,robot-main-1,lgetANDlqry,1617296556.17324
2136779900,308,robot-main-1,lgetANDlqry,1617296560.17324
2136779900,328,robot-main-1,lgetANDlqry,1617296600.17324
2136779900,335,robot-main-1,lput,1617296614.17324
2136779900,347,robot-main-1,lgetANDlqry,1617296638.17324
2136779900,353,robot-main-1,lput,1617296650.17324
2136779900,367,robot-main-1,lput,1617296678.17324
2136779900,382,robot-main-1,lput,1617296708.17324
2136779900,392,robot-main-1,lgetANDlqry,1617296728.17324
2136779900,403,robot-main-1,lgetANDlqry,1617296750.17324
2136779900,410,robot-main-1,lgetANDlqry,1617296764.17324
2136779900,418,robot-main-1,lgetANDlqry,1617296780.17324
2136779900,437,robot-main-1,lput,1617296818.17324
2136779900,441,robot-main-1,lgetANDlqry,1617296826.17324
2140849051,-1,NONE,reset,1617295942.17324
2140849051,9,robot-main-1,lgetANDlqry,1617295962.17324
2140849051,16,robot-main-1,lgetANDlqry,1617295976.17324
2140849051,23,robot-main-1,lgetANDlqry,1617295990.17324
2140849051,41,robot-main-1,lput,1617296026.17324
2140849051,44,robot-main-1,lgetANDlqry,1617296032.17324
2140849051,58,robot-main-1,lput,1617296060.17324
2140849051,74,robot-main-1,lput,1617296092.17324
2140849051,77,robot-main-1,lput,1617296098.17324
2140849051,90,robot-main-1,lgetANDlqry,1617296124.17324
2140849051,107,robot-main-1,lgetANDlqry,1617296158.17324
2140849051,110,robot-main-1,lgetANDlqry,1617296164.17324
2140849051,131,robot-main-1,lgetANDlqry,1617296206.17324
2140849051,138,robot-main-1,lput,1617296220.17324
2140849051,153,robot-main-1,lgetANDlqry,1617296250.17324
2140849051,154,robot-main-1,lput,1617296252.17324
2140849051,172,robot-main-1,lput,1617296288.17324
2140849051,176,robot-main-1,lput,1617296296.17324
2140849051,196,robot-main-1,lgetANDlqry,1617296336.17324
2140849051,202,robot-main-1,lgetANDlqry,1617296348.17324
2140849051,218,robot-main-1,lgetANDlqry,1617296380.17324
2140849051,221,robot-main-1,lgetANDlqry,1617296386.17324
2140849051,234,robot-main-1,lput,1617296412.17324
2140849051,244,robot-main-1,lgetANDlqry,1617296432.17324
2140849051,257,robot-main-1,lput,1617296458.17324
2140849051,265,robot-main-1,lput,1617296474.17324
2140849051,278,robot-main-1,lput,1617296500.17324
2140849051,293,robot-main-1,lgetANDlqry,1617296530.17324
2140849051,300,robot-main-1,lgetANDlqry,1617296544.17324
2140849051,312,robot-main-1,lgetANDlqry,1617296568.17324
2140849051,323,robot-main-1,lgetANDlqry,1617296590.17324
2140849051,332,robot-main-1,lput,1617296608.17324
2140849051,351,robot-main-1,lgetANDlqry,1617296646.17324
2140849051,356,robot-main-1,lput,1617296656.17324
2140849051,366,robot-main-1,lput,1617296676.17324
2140849051,377,robot-main-1,lput,1617296698.17324
2140849051,388,robot-main-1,lgetANDlqry,1617296720.17324
2140849051,406,robot-main-1,lgetANDlqry,1617296756.17324
2140849051,408,robot-main-1,lgetANDlqry,1617296760.17324
2140849051,421,robot-main-1,lgetANDlqry,1617296786.17324
2140849051,431,robot-main-1,lput,1617296806.17324
2140849051,450,robot-main-1,lgetANDlqry,1617296844.17324
214414074,-1,NONE,reset,1617295942.17324
214414074,8,robot-main-1,lgetANDlqry,1617295960.17324
214414074,13,robot-main-1,lgetANDlqry,1617295970.17324
214414074,31,robot-main-1,lgetANDlqry,1617296006.17324
214414074,43,robot-main-1,lput,1617296030.17324
214414074,52,robot-main-1,lgetANDlqry,1617296048.17324
214414074,65,robot-main-1,lput,1617296074.17324
214414074,68,robot-main-1,lput,1617296080.17324
214414074,84,robot-main-1,lput,1617296112.17324
214414074,89,robot-main-1,lgetANDlqry,1617296122.17324
214414074,107,robot-main-1,lgetANDlqry,1617296158.17324
214414074,112,robot-main-1,lgetANDlqry,1617296168.17324
214414074,130,robot-main-1,lgetANDlqry,1617296204.17324
214414074,135,robot-main-1,lput,1617296214.17324
214414074,150,robot-main-1,lgetANDlqry,1617296244.17324
214414074,156,robot-main-1,lput,1617296256.17324
214414074,172,robot-main-1,lput,1617296288.17324
214414074,183,robot-main-1,lput,1617296310.17324
214414074,188,robot-main-1,lgetANDlqry,1617296320.17324
214414074,199,robot-main-1,lgetANDlqry,1617296342.17324
214414074,212,robot-main-1,lgetANDlqry,1617296368.17324
214414074,230,robot-main-1,lgetANDlqry,1617296404.17324
214414074,240,robot-main-1,lput,1617296424.17324
214414074,242,robot-main-1,lgetANDlqry,1617296428.17324
214414074,261,robot-main-1,lput,1617296466.17324
214414074,269,robot-main-1,lput,1617296482.17324
214414074,283,robot-main-1,lput,1617296510.17324
214414074,296,robot-main-1,lgetANDlqry,1617296536.17324
214414074,297,robot-main-1,lgetANDlqry,1617296538.17324
214414074,314,robot-main-1,lgetANDlqry,1617296572.17324
214414074,320,robot-main-1,lgetANDlqry,1617296584.17324
214414074,331,robot-main-1,lput,1617296606.17324
214414074,346,robot-main-1,lgetANDlqry,1617296636.17324
214414074,361,robot-main-1,lput,1617296666.17324
214414074,368,robot-main-1,lput,1617296680.17324
214414074,380,robot-main-1,lput,1617296704.17324
214414074,394,robot-main-1,lgetANDlqry,1617296732.17324
214414074,401,robot-main-1,lgetANDlqry,1617296746.17324
214414074,408,robot-main-1,lgetANDlqry,1617296760.17324
214414074,421,robot-main-1,lgetANDlqry,1617296786.17324
214414074,434,robot-main-1,lput,1617296812.17324
214414074,440,robot-main-1,lgetANDlqry,1617296824.17324
232258946,-1,NONE,reset,1617295942.17324
232258946,8,robot-main-1,lgetANDlqry,1617295960.17324
232258946,18,robot-main-1,lgetANDlqry,1617295980.17324
232258946,25,robot-main-1,lgetANDlqry,1617295994.17324
232258946,41,robot-main-1,lput,1617296026.17324
232258946,47,robot-main-1,lgetANDlqry,1617296038.17324
232258946,62,robot-main-1,lput,1617296068.17324
232258946,72,robot-main-1,lput,1617296088.17324
232258946,86,robot-main-1,lput,1617296116.17324
232258946,94,robot-main-1,lgetANDlqry,1617296132.17324
232258946,103,robot-main-1,lgetANDlqry,1617296150.17324
232258946,111,robot-main-1,lgetANDlqry,1617296166.17324
232258946,121,robot-main-1,lgetANDlqry,1617296186.17324
232258946,132,robot-main-1,lput,1617296208.17324
232258946,143,robot-main-1,lgetANDlqry,1617296230.17324
232258946,156,robot-main-1,lput,1617296256.17324
232258946,167,robot-main-1,lput,1617296278.17324
232258946,185,robot-main-1,lput,1617296314.17324
232258946,189,robot-main-1,lgetANDlqry,1617296322.17324
232258946,200,robot-main-1,lgetANDlqry,1617296344.17324
232258946,213,robot-main-1,lgetANDlqry,1617296370.17324
232258946,224,robot-main-1,lgetANDlqry,1617296392.17324
232258946,235,robot-main-1,lput,1617296414.17324
232258946,242,robot-main-1,lgetANDlqry,1617296428.17324
232258946,259,robot-main-1,lput,1617296462.17324
232258946,270,robot-main-1,lput,1617296484.17324
232258946,281,robot-main-1,lput,1617296506.17324
232258946,290,robot-main-1,lgetANDlqry,1617296524.17324
232258946,299,robot-main-1,lgetANDlqry,1617296542.17324
232258946,311,robot-main-1,lgetANDlqry,1617296566.17324
232258946,326,robot-main-1,lgetANDlqry,1617296596.17324
232258946,340,robot-main-1,lput,1617296624.17324
232258946,350,robot-main-1,lgetANDlqry,1617296644.17324
232258946,361,robot-main-1,lput,1617296666.17324
232258946,372,robot-main-1,lput,1617296688.17324
232258946,381,robot-main-1,lput,1617296706.17324
232258946,391,robot-main-1,lgetANDlqry,1617296726.17324
232258946,402,robot-main-1,lgetANDlqry,1617296748.17324
232258946,415,robot-main-1,lgetANDlqry,1617296774.17324
232258946,420,robot-main-1,lgetANDlqry,1617296784.17324
232258946,439,robot-main-1,lput,1617296822.17324
232258946,444,robot-main-1,lgetANDlqry,1617296832.17324
247869655,-1,NONE,reset,1617295942.17324
247869655,5,robot-main-1,lgetANDlqry,1617295954.17324
247869655,21,robot-main-1,lgetANDlqry,1617295986.17324
247869655,26,robot-main-1,lgetANDlqry,1617295996.17324
247869655,33,robot-main-1,lput,1617296010.17324
247869655,47,robot-main-1,lgetANDlqry,1617296038.17324
247869655,60,robot-main-1,lput,1617296064.17324
247869655,70,robot-main-1,lput,1617296084.17324
247869655,79,robot-main-1,lput,1617296102.17324
247869655,90,robot-main-1,lgetANDlqry,1617296124.17324
247869655,106,robot-main-1,lgetANDlqry,1617296156.17324
247869655,110,robot-main-1,lgetANDlqry,1617296164.17324
247869655,124,robot-main-1,lgetANDlqry,1617296192.17324
247869655,135,robot-main-1,lput,1617296214.17324
247869655,153,robot-main-1,lgetANDlqry,1617296250.17324
247869655,162,robot-main-1,lput,1617296268.17324
247869655,169,robot-main-1,lput,1617296282.17324
247869655,184,robot-main-1,lput,1617296312.17324
247869655,187,robot-main-1,lgetANDlqry,1617296318.17324
247869655,206,robot-main-1,lgetANDlqry,1617296356.17324
247869655,209,robot-main-1,lgetANDlqry,1617296362.17324
247869655,227,robot-main-1,lgetANDlqry,1617296398.17324
247869655,232,robot-main-1,lput,1617296408.17324
247869655,244,robot-main-1,lgetANDlqry,1617296432.17324
247869655,256,robot-main-1,lput,1617296456.17324
247869655,267,robot-main-1,lput,1617296478.17324
247869655,275,robot-main-1,lput,1617296494.17324
247869655,291,robot-main-1,lgetANDlqry,1617296526.17324
247869655,303,robot-main-1,lgetANDlqry,1617296550.17324
247869655,317,robot-main-1,lgetANDlqry,1617296578.17324
247869655,319,robot-main-1,lgetANDlqry,1617296582.17324
247869655,338,robot-main-1,lput,1617296620.17324
247869655,342,robot-main-1,lgetANDlqry,1617296628.17324
247869655,357,robot-main-1,lput,1617296658.17324
247869655,365,robot-main-1,lput,1617296674.17324
247869655,374,robot-main-1,lput,1617296692.17324
247869655,392,robot-main-1,lgetANDlqry,1617296728.17324
247869655,403,robot-main-1,lgetANDlqry,1617296750.17324
247869655,415,robot-main-1,lgetANDlqry,1617296774.17324
247869655,421,robot-main-1,lgetANDlqry,1617296786.17324
247869655,429,robot-main-1,lput,1617296802.17324
247869655,447,robot-main-1,lgetANDlqry,1617296838.17324
265553139,-1,NONE,reset,1617295942.17324
265553139,8,robot-main-1,lgetANDlqry,1617295960.17324
265553139,19,robot-main-1,lgetANDlqry,1617295982.17324
265553139,25,robot-main-1,lgetANDlqry,1617295994.17324
265553139,34,robot-main-1,lput,1617296012.17324
265553139,47,robot-main-1,lgetANDlqry,1617296038.17324
265553139,57,robot-main-1,lput,1617296058.17324
265553139,66,robot-main-1,lput,1617296076.17324
265553139,80,robot-main-1,lput,1617296104.17324
265553139,91,robot-main-1,lgetANDlqry,1617296126.17324
265553139,102,robot-main-1,lgetANDlqry,1617296148.17324
265553139,113,robot-main-1,lgetANDlqry,1617296170.17324
265553139,128,robot-main-1,lgetANDlqry,1617296200.17324
265553139,142,robot-main-1,lput,1617296228.17324
265553139,148,robot-main-1,lgetANDlqry,1617296240.17324
265553139,156,robot-main-1,lput,1617296256.17324
265553139,175,robot-main-1,lput,1617296294.17324
265553139,178,robot-main-1,lput,1617296300.17324
265553139,187,robot-main-1,lgetANDlqry,1617296318.17324
265553139,199,robot-main-1,lgetANDlqry,1617296342.17324
265553139,217,robot-main-1,lgetANDlqry,1617296378.17324
265553139,222,robot-main-1,lgetANDlqry,1617296388.17324
265553139,232,robot-main-1,lput,1617296408.17324
265553139,243,robot-main-1,lgetANDlqry,1617296430.17324
265553139,258,robot-main-1,lput,1617296460.17324
265553139,269,robot-main-1,lput,1617296482.17324
265553139,284,robot-main-1,lput,1617296512.17324
265553139,290,robot-main-1,lgetANDlqry,1617296524.17324
265553139,303,robot-main-1,lgetANDlqry,1617296550.17324
265553139,315,robot-main-1,lgetANDlqry,1617296574.17324
265553139,329,robot-main-1,lgetANDlqry,1617296602.17324
265553139,339,robot-main-1,lput,1617296622.17324
265553139,343,robot-main-1,lgetANDlqry,1617296630.17324
265553139,354,robot-main-1,lput,1617296652.17324
265553139,367,robot-main-1,lput,1617296678.17324
265553139,380,robot-main-1,lput,1617296704.17324
265553139,390,robot-main-1,lgetANDlqry,1617296724.17324
265553139,404,robot-main-1,lgetANDlqry,1617296752.17324
265553139,415,robot-main-1,lgetANDlqry,1617296774.17324
265553139,419,robot-main-1,lgetANDlqry,1617296782.17324
265553139,439,robot-main-1,lput,1617296822.17324
265553139,448,robot-main-1,lgetANDlqry,1617296840.17324
27420668,-1,NONE,reset,1617295942.17324
27420668,3,robot-main-1,lgetANDlqry,1617295950.17324
27420668,11,robot-main-1,lgetANDlqry,1617295966.17324
27420668,25,robot-main-1,lgetANDlqry,1617295994.17324
27420668,33,robot-main-1,lput,1617296010.17324
27420668,44,robot-main-1,lgetANDlqry,1617296032.17324
27420668,56,robot-main-1,lput,1617296056.17324
27420668,68,robot-main-1,lput,1617296080.17324
27420668,87,robot-main-1,lput,1617296118.17324
27420668,90,robot-main-1,lgetANDlqry,1617296124.17324
27420668,105,robot-main-1,lgetANDlqry,1617296154.17324
27420668,115,robot-main-1,lgetANDlqry,1617296174.17324
27420668,122,robot-main-1,lgetANDlqry,1617296188.17324
27420668,132,robot-main-1,lput,1617296208.17324
27420668,146,robot-main-1,lgetANDlqry,1617296236.17324
27420668,161,robot-main-1,lput,1617296266.17324
27420668,173,robot-main-1,lput,1617296290.17324
27420668,181,robot-main-1,lput,1617296306.17324
27420668,195,robot-main-1,lgetANDlqry,1617296334.17324
27420668,205,robot-main-1,lgetANDlqry,1617296354.17324
27420668,212,robot-main-1,lgetANDlqry,1617296368.17324
27420668,228,robot-main-1,lgetANDlqry,1617296400.17324
27420668,234,robot-main-1,lput,1617296412.17324
27420668,248,robot-main-1,lgetANDlqry,1617296440.17324
27420668,257,robot-main-1,lput,1617296458.17324
27420668,272,robot-main-1,lput,1617296488.17324
27420668,278,robot-main-1,lput,1617296500.17324
27420668,290,robot-main-1,lgetANDlqry,1617296524.17324
27420668,297,robot-main-1,lgetANDlqry,1617296538.17324
27420668,310,robot-main-1,lgetANDlqry,1617296564.17324
27420668,322,robot-main-1,lgetANDlqry,1617296588.17324
27420668,330,robot-main-1,lput,1617296604.17324
27420668,344,robot-main-1,lgetANDlqry,1617296632.17324
27420668,360,robot-main-1,lput,1617296664.17324
27420668,363,robot-main-1,lput,1617296670.17324
27420668,378,robot-main-1,lput,1617296700.17324
27420668,392,robot-main-1,lgetANDlqry,1617296728.17324
27420668,396,robot-main-1,lgetANDlqry,1617296736.17324
27420668,414,robot-main-1,lgetANDlqry,1617296772.17324
27420668,419,robot-main-1,lgetANDlqry,1617296782.17324
27420668,431,robot-main-1,lput,1617296806.17324
